Project_Name,File_Path,Function_method,Primary_Failure_Line,Affected_lines,Tool,Language,Total_File_LOC,Affected_LOC,tool_version,Code Snippet,Tests,Final Classification Category,
pytutils,pytutils/env.py,"parse_env_file_contents(lines: typing.Iterable[str] = None) -> typing.Generator[typing.Tuple[str, str], None, None]",34,35,Pynguin,Python,29,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_44bb2e97fbb75bdc_env_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_env.py,String Constraint Satisfaction Challenge,
pytutils,pytutils/env.py,"parse_env_file_contents(lines: typing.Iterable[str] = None) -> typing.Generator[typing.Tuple[str, str], None, None]",38,39,Pynguin,Python,29,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_44bb2e97fbb75bdc_env_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_env.py,String Constraint Satisfaction Challenge,
pytutils,pytutils/excs.py,ok(*exceptions),9,"9-13, 15",Pynguin,Python,9,6,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_44bb2e97fbb75bdc_excs_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_excs.py,Challange Handling Advanced Language Concepts,
pytutils,pytutils/files.py,"islurp(filename, mode='r', iter_by=LINEMODE, allow_stdin=True, expanduser=True, expandvars=True)",12,"23-24, 26-46",Pynguin,Python,35,23,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_44bb2e97fbb75bdc_files_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_files.py,-,
pytutils,pytutils/lazy/lazy_import.py,IllegalUseOfScopeReplacer._format(self),64,66,Pynguin,Python,203,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,Object Creation Challange,
pytutils,pytutils/lazy/lazy_import.py,IllegalUseOfScopeReplacer._format(self),69,"69-74, 78",Pynguin,Python,203,7,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,-,
pytutils,pytutils/lazy/lazy_import.py,IllegalUseOfScopeReplacer.__unicode__(self),87,87-94,Pynguin,Python,203,8,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,-,
pytutils,pytutils/lazy/lazy_import.py,IllegalUseOfScopeReplacer.__str__(self),98,98-103,Pynguin,Python,203,6,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,-,
pytutils,pytutils/lazy/lazy_import.py,IllegalUseOfScopeReplacer._get_format_string(self),112,113,Pynguin,Python,203,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,-,
pytutils,pytutils/lazy/lazy_import.py,ScopeReplacer._resolve(self),160,160-162,Pynguin,Python,203,3,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,Object Creation Challange,
pytutils,pytutils/lazy/lazy_import.py,ScopeReplacer._resolve(self),166,165-173,Pynguin,Python,203,9,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,Object Creation Challange,
pytutils,pytutils/lazy/lazy_import.py,ScopeReplacer._resolve(self),175,175-179,Pynguin,Python,203,5,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,Object Creation Challange,
pytutils,pytutils/lazy/lazy_import.py,"ScopeReplacer.__getattribute__(self, attr)",183,183,Pynguin,Python,203,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,Unexercised Function,
pytutils,pytutils/lazy/lazy_import.py,"ScopeReplacer.__setattr__(self, attr, value)",186,186-187,Pynguin,Python,203,2,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,-,
pytutils,pytutils/lazy/lazy_import.py,"ScopeReplacer.__call__(self, *args, **kwargs)",191,191,Pynguin,Python,203,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,-,
pytutils,pytutils/lazy/lazy_import.py,"ImportReplacer._import(self, scope, name)",274,275,Pynguin,Python,203,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,External Dependency Challenge,
pytutils,pytutils/lazy/lazy_import.py,"ImportReplacer._import(self, scope, name)",278,278-280,Pynguin,Python,203,3,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,External Dependency Challenge,
pytutils,pytutils/lazy/lazy_import.py,"ImportReplacer._import(self, scope, name)",282,282-290,Pynguin,Python,203,9,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,External Dependency Challenge,
pytutils,pytutils/lazy/lazy_import.py,"ImportProcessor._convert_imports(self, scope)",322,323-324,Pynguin,Python,203,2,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,Unexercised Function,
pytutils,pytutils/lazy/lazy_import.py,"ImportProcessor._build_map(self, text)",329,330,Pynguin,Python,203,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,String Constraint Satisfaction Challenge,
pytutils,pytutils/lazy/lazy_import.py,"ImportProcessor._build_map(self, text)",331,332,Pynguin,Python,203,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,String Constraint Satisfaction Challenge,
pytutils,pytutils/lazy/lazy_import.py,"ImportProcessor._convert_import_str(self, import_str)",337,344-383,Pynguin,Python,203,40,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,Unexercised Function,
pytutils,pytutils/lazy/lazy_import.py,"ImportProcessor._convert_from_str(self, from_str)",385,390-413,Pynguin,Python,203,24,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_import.py,Unexercised Function,
pytutils,pytutils/lazy/lazy_regex.py,Module Level,1,"27, 29, 32-95, 98, 104-107, 111-112, 114-130, 131-138, 140-162, 165-170, 173-179, 182-190, 193-197, 201-207",Pynguin,Python,85,85,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_lazy_regex_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_lazy_regex.py,Test Generation Initialization Failure,
pytutils,pytutils/lazy/simple_import.py,LazyModule.__mro__(self),38,47,Pynguin,Python,21,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_simple_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_simple_import.py,Sequence Generation Challenge,
pytutils,pytutils/lazy/simple_import.py,"LazyModule.__getattribute__(self, attr)",49,"57, 59",Pynguin,Python,21,2,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_01611d8767c08acf_simple_import_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_lazy_simple_import.py,Sequence Generation Challenge,
pytutils,pytutils/path.py,"join_each(parent, iterable)",5,5-6,Pynguin,Python,4,2,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_44bb2e97fbb75bdc_path_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_path.py,Challange Handling Advanced Language Concepts,
pytutils,pytutils/pretty.py,Module Level,20,20-22,Pynguin,Python,35,3,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_44bb2e97fbb75bdc_pretty_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_pretty.py,Triggering Exceptions,
pytutils,pytutils/pretty.py,"pf(arg, lexer=__PP_LEXER_PYTHON, formatter=__PP_FORMATTER)",36,37,Pynguin,Python,35,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_44bb2e97fbb75bdc_pretty_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_pretty.py,Triggering Exceptions,
pytutils,pytutils/pretty.py,"pp(arg, lexer=__PP_LEXER_PYTHON, formatter=__PP_FORMATTER, outfile=sys.stdout)",58,59,Pynguin,Python,35,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_44bb2e97fbb75bdc_pretty_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_pretty.py,Triggering Exceptions,
pytutils,pytutils/props.py,lazyperclassproperty.<locals>._lazyclassprop(cls),31,32-35,Pynguin,Python,28,4,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_44bb2e97fbb75bdc_props_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_props.py,Sequence Generation Challenge,
pytutils,pytutils/props.py,lazyclassproperty.<locals>._lazyclassprop(cls),47,46-52,Pynguin,Python,28,7,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_44bb2e97fbb75bdc_props_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_props.py,Object Creation Challange,
pytutils,pytutils/python.py,PyInfo,17,"18-22, 24, 26, 29-32, 34-38, 41-42",Pynguin,Python,28,18,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_44bb2e97fbb75bdc_python_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_python.py,External Dependency Challenge,
pytutils,pytutils/sets.py,Module Level,3,3-4,Pynguin,Python,42,2,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_44bb2e97fbb75bdc_sets_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_sets.py,Triggering Exceptions,
pytutils,pytutils/sets.py,MetaSet.__attrs_post_init__(self),30,32,Pynguin,Python,42,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_44bb2e97fbb75bdc_sets_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_sets.py,Unexercised Function,
pytutils,pytutils/sets.py,MetaSet._asdict(self),56,57,Pynguin,Python,42,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_44bb2e97fbb75bdc_sets_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_sets.py,Unexercised Function,
pytutils,pytutils/trees.py,"get_tree_node(mapping, key, default=_sentinel, parent=False)",27,28-36,Pynguin,Python,47,9,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_44bb2e97fbb75bdc_trees_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_trees.py,String Constraint Satisfaction Challenge,
pytutils,pytutils/trees.py,"set_tree_node(mapping, key, value)",53,55-56,Pynguin,Python,47,2,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_44bb2e97fbb75bdc_trees_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_trees.py,String Constraint Satisfaction Challenge,
pytutils,pytutils/trees.py,"Tree._namespace_key(self, key, namespace=_sentinel)",81,82,Pynguin,Python,47,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/pytutils_html/z_44bb2e97fbb75bdc_trees_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/pytutils/0/test_pytutils_trees.py,Unexercised Function,
supertunnel_6727,supertunnel/command.py,"main(ctx, verbose, debug_format)",76,76-79,Pynguin,Python,61,4,0.27.0,https://killb0x.github.io/final_coverage/python/flaky_tests/coverage/python_flaky/supertunnel_6727/htmlcov/z_74e7ec598070694c_command_py.html,https://github.com/killB0x/final_coverage/blob/master/python/flaky_tests/tests/python_flaky/supertunnel_6727/tests/test_supertunnel_command.py,Unexercised Function,
supertunnel_6727,supertunnel/command.py,"run(ctx, host_args)",85,"87, 89-92, 94-102",Pynguin,Python,61,14,0.27.0,https://killb0x.github.io/final_coverage/python/flaky_tests/coverage/python_flaky/supertunnel_6727/htmlcov/z_74e7ec598070694c_command_py.html,https://github.com/killB0x/final_coverage/blob/master/python/flaky_tests/tests/python_flaky/supertunnel_6727/tests/test_supertunnel_command.py,Unexercised Function,
supertunnel_6727,supertunnel/command.py,"forward(ctx, host_args)",110,"133, 135-139, 141",Pynguin,Python,61,7,0.27.0,https://killb0x.github.io/final_coverage/python/flaky_tests/coverage/python_flaky/supertunnel_6727/htmlcov/z_74e7ec598070694c_command_py.html,https://github.com/killB0x/final_coverage/blob/master/python/flaky_tests/tests/python_flaky/supertunnel_6727/tests/test_supertunnel_command.py,Unexercised Function,
supertunnel_6727,supertunnel/jupyter.py,iter_json_data(output),32,"33, 37-39",Pynguin,Python,152,4,0.27.0,https://killb0x.github.io/final_coverage/python/flaky_tests/coverage/python_flaky/supertunnel_6727/htmlcov/z_74e7ec598070694c_jupyter_py.html,https://github.com/killB0x/final_coverage/blob/master/python/flaky_tests/tests/python_flaky/supertunnel_6727/tests/test_supertunnel_jupyter.py,String Constraint Satisfaction Challenge,
supertunnel_6727,supertunnel/jupyter.py,"iter_processes(cfg: SSHConfiguration, pattern: str, restrict_to_user: bool = True) -> Iterable[str]",42,54-78,Pynguin,Python,152,21,0.27.0,https://killb0x.github.io/final_coverage/python/flaky_tests/coverage/python_flaky/supertunnel_6727/htmlcov/z_74e7ec598070694c_jupyter_py.html,https://github.com/killB0x/final_coverage/blob/master/python/flaky_tests/tests/python_flaky/supertunnel_6727/tests/test_supertunnel_jupyter.py,Unexercised Function,
